title,published_date,scraped_at,author,category,content,url,source,editor
"Empat Santri Lulus Hafalan Juz Amma, Jadi Simbol Kebangkitan Madrasah Mathla’ul Ihsan Situbondo",2026-06-24,2026-06-25T03:22:06.251637+00:00,Wisnu Bangun Saputro,Pendidikan,"JATIMTIMES
– Di tengah perjuangan reaktivasi
Madrasah Diniyah Mathla’ul Ihsan
di Dusun Duwet Selatan, Desa Duwet, Kecamatan Panarukan, Kabupaten Situbondo, kabar membanggakan datang dari lembaga pendidikan keagamaan tersebut. Empat santri dan santriwati berhasil lulus hafalan
Juz Amma
atau juz 30, sebuah capaian yang dinilai menjadi simbol kebangkitan madrasah di tengah upaya membangun kembali semangat pendidikan agama di lingkungan masyarakat.
Empat santri yang dinyatakan lulus hafalan juz 30 itu masing-masing Adiba Wahyu Ramadhani, Sabilatul Jannatil Auliyah, Ulfa Riskiandini, dan Bayu Nugraha Pratama. Kelulusan mereka disambut penuh syukur oleh keluarga besar Madrasah Diniyah Mathla’ul Ihsan karena menjadi penanda bahwa madrasah yang tengah bangkit kembali itu mulai menunjukkan hasil pembinaan yang nyata.
Ujian hafalan bagi keempat santri tersebut dilaksanakan pada Minggu (21/6/2026) bertempat di Pondok Pesantren Walisongo Situbondo. Dalam pelaksanaannya, para santri diuji secara langsung oleh dewan juri yang terdiri dari ustadz dan ustadzah dari Pondok Pesantren Walisongo Situbondo.
Dalam pelaksanaan tes hafalan Juz Amma tersebut, tercatat sebanyak 113 peserta dari 39 lembaga turut ambil bagian. Data itu menunjukkan tingginya antusiasme lembaga pendidikan keagamaan di Situbondo dan sekitarnya dalam mendorong para santri mengikuti uji hafalan Al-Qur’an, khususnya juz 30.
Pengumuman kelulusan pun dilakukan pada hari yang sama setelah seluruh rangkaian ujian hafalan selesai dilaksanakan. Momen itu menjadi kebahagiaan tersendiri bagi para santri, wali santri, pengajar, hingga para alumni yang selama ini ikut mendorong reaktivasi madrasah agar kembali hidup dan berkembang di tengah masyarakat.
Salah satu pengurus Madrasah Mathla’ul Ihsan, Abdul Azis, menyebut keberhasilan empat santri itu bukan sekadar capaian hafalan biasa. Menurut dia, prestasi tersebut memiliki makna lebih besar karena hadir di tengah perjuangan menghidupkan kembali madrasah yang sempat vakum.
“Di tengah perjuangan reaktivasi kembali madrasah ini, kelulusan hafalan Juz Amma oleh empat anak ini menjadi simbol kebangkitan Madrasah Mathla’ul Ihsan. Ini bukan hanya tentang hafalan, tetapi juga tentang semangat menghidupkan lagi madrasah agar tetap menjadi tempat belajar agama bagi anak-anak di lingkungan Duwet dan sekitarnya,” ujar Abdul Azis kepada JATIMTIMES, Rabu (24/6/2026).
Ia menjelaskan, prestasi itu diraih melalui proses pembelajaran yang tidak instan. Setiap hari, santri dan santriwati secara rutin menyetorkan hafalan kepada ustadzah dengan target minimal lima ayat. Setoran hafalan itu terus dilakukan secara bertahap hingga para santri benar-benar menguasai hafalan juz 30 secara utuh.
Menurut Abdul Azis, pola pembinaan harian tersebut menjadi salah satu kunci keberhasilan para santri dalam menyelesaikan hafalan Juz Amma. Selain setoran hafalan, para santri juga terus diberikan bimbingan dan penguatan agar tidak mudah menyerah dalam proses belajar Al-Qur’an.
“Setiap hari anak-anak menyetorkan hafalan minimal lima ayat kepada ustadzah. Dari proses itulah hafalan mereka dibangun sedikit demi sedikit sampai akhirnya mampu menguasai juz 30. Jadi capaian ini lahir dari kedisiplinan, ketekunan, dan pembinaan yang terus dilakukan,” jelasnya.
Abdul Azis menambahkan, setelah dinyatakan lulus hafalan juz 30, keempat santri tersebut tidak akan berhenti sampai di sana. Mereka akan melanjutkan proses belajar ke juz berikutnya, yakni juz 29, dan seterusnya hingga diharapkan mampu menghafal Al-Qur’an secara lebih sempurna.
“Kelanjutannya, santri dan santriwati yang lulus ini akan masuk ke hafalan juz 29, lalu berlanjut sampai hafal secara sempurna. Mereka juga terus diberi motivasi agar tetap semangat dan konsisten mencapai target hafalan,” imbuhnya.
Ia berharap capaian empat santri itu bisa menjadi pemantik semangat bagi santri lainnya untuk lebih rajin belajar di madrasah dan bersemangat menghafal Al-Qur’an. Tidak hanya itu, prestasi tersebut juga diharapkan mampu menjadi contoh positif bagi anak-anak di lingkungan sekitar bahwa belajar agama dan menghafal Al-Qur’an bisa dimulai dari madrasah di desa.
“Harapannya, santri yang lain bisa menjadikan prestasi ini sebagai contoh. Semoga mereka semakin semangat belajar di madrasah dan termotivasi untuk ikut menghafal Al-Qur’an,” kata Abdul Azis.
Lebih jauh, ia juga berharap keberhasilan ini dapat meningkatkan kepercayaan masyarakat terhadap Madrasah Diniyah Mathla’ul Ihsan. Dengan lahirnya prestasi hafalan Al-Qur’an, masyarakat diharapkan semakin tertarik mempercayakan pendidikan agama anak-anaknya kepada madrasah tersebut.
“Kami juga berharap masyarakat semakin tertarik dan percaya untuk menitipkan pendidikan agama anak-anaknya di Madrasah Mathla’ul Ihsan, dengan harapan anak-anak mereka juga bisa memiliki prestasi hafalan Al-Qur’an seperti ini,” ujarnya.
Dukungan terhadap kebangkitan Madrasah Diniyah Mathla’ul Ihsan juga datang dari Pemerintah Desa Duwet. Kepala Desa Duwet Adi Chandra Karisma disebut memberikan dukungan terhadap upaya menghidupkan kembali madrasah sebagai salah satu pusat pendidikan keagamaan di desa.
Dukungan dari pemerintah desa dinilai menjadi energi tambahan bagi pengelola madrasah untuk terus melanjutkan pembinaan santri. Sinergi antara pengurus madrasah, alumni, tokoh agama, wali santri, dan pemerintah desa diyakini menjadi modal penting agar Mathla’ul Ihsan bisa terus berkembang dan kembali menjadi tempat pendidikan agama yang diminati masyarakat.
Keberhasilan empat santri menuntaskan hafalan Juz Amma pun menjadi kabar menggembirakan bagi warga Dusun Duwet Selatan. Di tengah tantangan zaman dan derasnya arus modernisasi, capaian itu menunjukkan bahwa semangat belajar Al-Qur’an di tingkat desa tetap hidup dan bahkan mulai bangkit kembali.
Bagi masyarakat sekitar, prestasi tersebut bukan hanya kebanggaan bagi keluarga para santri, tetapi juga menjadi harapan baru bagi masa depan madrasah. Dari ruang belajar sederhana di desa, Madrasah Mathla’ul Ihsan mulai menegaskan kembali perannya dalam mencetak generasi Qurani yang berilmu, beriman, dan berakhlakul karimah.
Momentum kelulusan hafalan Juz Amma ini pun diharapkan menjadi titik awal lahirnya lebih banyak santri penghafal Al-Qur’an dari Desa Duwet, Kecamatan Panarukan, Kabupaten Situbondo. Dengan pembinaan yang berkelanjutan, dukungan masyarakat, dan semangat kebersamaan, Madrasah Mathla’ul Ihsan ingin terus tumbuh sebagai lembaga pendidikan keagamaan yang mampu melahirkan generasi unggul sekaligus menjadi kebanggaan warga.",https://malangtimes.com/baca/3331345960/20260624/074500/empat-santri-lulus-hafalan-juz-amma-jadi-simbol-kebangkitan-madrasah-mathlaul-ihsan-situbondo,malangtimes,
"Tepis Isu Miring Ribuan Kursi SMPN Hilang di SPMB, Dikbud Sidoarjo Beri Klarifikasi",2026-06-24,2026-06-25T03:22:08.721314+00:00,Nur Hidayah,Pendidikan,"JATIMTIMES – Dinas Pendidikan dan Kebudayaan
(Dikbud) Kabupaten Sidoarjo
resmi menggunakan Hak Jawab sekaligus memberikan klarifikasi terkait beredarnya potongan
berita
yang menyebut ribuan kursi SMP Negeri ""hilang"" dalam proses Seleksi Penerimaan Murid Baru (
SPMB
).
‎
‎​Adapun klarifikasi ini merespons kegaduhan setelah potongan berita dari salah satu media yang berjudul ""Ribuan Kursi SMP Negeri Sidoarjo Hilang di SPMB, Pengamat Minta Audit Menyeluruh"" tersebut secara sengaja diunggah ulang (re-upload) oleh sebuah akun Instagram.
‎​Terkait hal tersebut, pihak Dikbud menyayangkan penyebaran konten video tersebut karena dinilai sepihak dan tidak melalui upaya konfirmasi (cover both side) kepada instansi terkait. Narasi yang beredar dikhawatirkan memicu opini negatif dan keresahan, khususnya bagi orang tua wali murid yang tengah mengikuti proses SPMB putra putrinya.
‎​Plt Kepala Dinas Pendidikan dan Kebudayaan Kabupaten Sidoarjo, Netty Lastiningsih menegaskan bahwa isu mengenai hilangnya ribuan kursi di SMP Negeri tidak berdasar. Seluruh kuota daya tampung telah direncanakan dan dialokasikan secara transparan.
‎​""Tidak ada kursi hilang. Dispendikbud menegaskan bahwa seluruh kuota daya tampung SMP Negeri di Sidoarjo telah dihitung, direncanakan, dan dialokasikan secara transparan sesuai dengan regulasi dan petunjuk teknis (juknis) PPDB atau SPMB yang berlaku,"" ungkap Netty saat dikonfirmasi pada Rabu (24/6/2026).
‎​Netty juga menambahkan bahwa sistem
SPMB di Sidoarjo
dilakukan secara daring (online) untuk menjamin akuntabilitas. Dengan begitu, pergeseran data di setiap jalur—baik zonasi, prestasi, afirmasi, maupun perpindahan tugas orang tua—tercatat secara otomatis di dalam basis data dan bisa dipantau langsung oleh masyarakat.
‎​‎​Menindak lanjuti hal tersebut, pemerintah Kabupaten Sidoarjo turut mengimbau para pembuat konten (content creator) dan tokoh digital (influencer) untuk lebih bijak dan berhati-hati sebelum menyebarkan isu sensitif, terutama yang berkaitan dengan sektor pelayanan publik seperti pendidikan.
‎​""Kami sangat menyayangkan sikap influencer atau pembuat konten yang langsung menyebarluaskan narasi sensitif tersebut tanpa melakukan klarifikasi terlebih dahulu kepada Dinas Pendidikan Sidoarjo selaku pemangku kebijakan,"" jelas Netty.
‎​Netty menyatakan bahwa institusinya sangat terbuka terhadap kritik, selama hal tersebut berbasis data yang valid dan dikonfirmasi secara berimbang. ​""Kami meminta agar setiap informasi yang disampaikan ke publik didasarkan pada data yang valid dan melalui proses konfirmasi yang berimbang, agar tidak menciptakan keresahan sosial yang tidak perlu,"" tegasnya.
‎​Selain fokus terhadap penanganan isu tersebut, Dikbud Sidoarjo kini tengah melakukan langkah proaktif di lapangan. Petugas dikerahkan untuk menyisir anak-anak yang terindikasi putus sekolah agar bisa dibantu mendaftar ke jenjang pendidikan yang lebih tinggi. Koordinasi juga terus dilakukan secara intensif dengan pihak sekolah dan orang tua murid dari keluarga prasejahtera yang kedapatan belum terdaftar dalam sistem.
‎​Bagi masyarakat atau wali murid yang membutuhkan informasi valid atau ingin mengajukan keluhan terkait jalannya SPMB, Dikbud Sidoarjo mengimbau untuk langsung mengakses situs resmi atau mendatangi posko pengaduan yang telah disediakan di kantor Dinas Pendidikan Kabupaten Sidoarjo. ""Kita mengharapkan semua pihak dapat menjaga agar pelaksanaan SPMB berjalan dengan lancar dan kondusif,"" pungkas Netty.",https://malangtimes.com/baca/3331345953/20260624/065400/tepis-isu-miring-ribuan-kursi-smpn-hilang-di-spmb-dikbud-sidoarjo-beri-klarifikasi,malangtimes,
"Daya Tampung SMP Negeri Kota Malang Hanya Separuh Lulusan SD, Puluhan SMP Swasta Masih Kekurangan Siswa",2026-06-24,2026-06-25T03:22:11.167524+00:00,Anggara Sudiongko,Pendidikan,"JATIMTIMES
– Pelaksanaan Sistem Penerimaan Murid Baru (SPMB) tahun ajaran 2026/2027 di Kota Malang kembali menunjukkan fenomena kuatnya preferensi masyarakat terhadap sekolah negeri. Di tengah keterbatasan daya tampung SMP negeri, puluhan sekolah swasta justru masih kesulitan memenuhi kuota peserta didik baru.
Data rekapitulasi Penerimaan Peserta Didik Baru (PPDB) SMP Swasta Kota Malang yang dihimpun Musyawarah Kerja Kepala Sekolah (MKKS) SMP Swasta Kota Malang menunjukkan kesenjangan cukup tajam. Dari total sekitar 90 SMP swasta yang terdata, hanya 13 sekolah yang berhasil memenuhi kuota penerimaan siswa hingga 100 persen.
Sebanyak 9 sekolah mencatat keterisian antara 75 hingga 99 persen, 15 sekolah berada pada rentang 50 hingga 75 persen, 14 sekolah terisi 25 hingga 50 persen, sementara 37 sekolah hanya mampu mengisi kurang dari seperempat kuota yang tersedia. Bahkan terdapat enam sekolah yang hingga pendataan dilakukan belum memperoleh siswa sama sekali.
Kepala Dinas Pendidikan dan Kebudayaan (Disdikbud) Kota Malang Suwarjana SE MM mengatakan kondisi tersebut tidak terlepas dari masih kuatnya pola pikir masyarakat yang memprioritaskan sekolah negeri.
""Kalau mutu itu kan sama ya, negeri maupun swasta. Cuma masyarakat itu masih kaitannya dengan negeri minded,"" ujar Suwarjana, Rabu (24/6/2026).
Menurut dia, banyak orang tua yang masih berupaya memasukkan anaknya ke sekolah negeri selama proses SPMB berlangsung. Akibatnya, sejumlah sekolah swasta baru akan menjadi pilihan setelah seluruh tahapan penerimaan di sekolah negeri berakhir.
""Saya yakin nanti akan terisi ketika SPMB SMP negeri itu selesai. Kalau sekarang masyarakat bagaimana caranya tetap masih di negeri,"" katanya.
Suwarjana menjelaskan, secara matematis jumlah lulusan sekolah dasar di Kota Malang jauh melampaui kapasitas sekolah negeri. Tahun ini jumlah lulusan SD mencapai lebih dari 14 ribu siswa, sedangkan daya tampung SMP negeri hanya sekitar 7.500 kursi.
""Menurut perhitungan kami, lulusan ini ada 14.000 sekian. Sementara daya tampung SMP negeri itu hanya 7.500-an. Berarti hampir separuh tidak tertampung. Tertampungnya di mana? Di MTs negeri hanya ada dua. Berarti nanti tertampungnya di MTs swasta dan SMP swasta,"" jelasnya.
Data MKKS SMP Swasta menunjukkan sekolah yang berhasil memenuhi kuota secara penuh terdiri dari SMP Aisyiyah Muhammadiyah 3 Malang, SMP Brawijaya Smart School, SMP Charis, SMP Insan Amanah, SMP Islam Paramitha, SMP Islam Sabilillah Malang, SMP Laboratorium UM, SMP NU Syamsuddin, SMP PGRI 04, SMP PGRI 3 Malang, SMP PGRI 6 Malang, serta SMPK Kolese Santo Yusup 1 Malang.
Di sisi lain, terdapat enam sekolah yang belum memperoleh peserta didik baru sama sekali, yakni SMP Ibnu Sina, SMP Islam Al Amin, SMP Islam Malang, SMP Taman Harapan, SMP NU Hasyim Asyari, dan SMP Kertanegara.
Sejumlah sekolah lainnya bahkan masih mencatat keterisian di bawah 10 persen. Di antaranya SMP Tamansiswa yang baru mendapatkan dua siswa dari kuota 192 siswa, SMP Shalahuddin dengan empat siswa dari pagu 165 siswa, SMPI Mutiara Hati satu siswa dari kuota 32 siswa, SMP Ardjuna Malang satu siswa dari pagu 30 siswa, serta SMP Sriwedari yang baru memperoleh tiga siswa dari kapasitas 64 siswa.
Kondisi serupa juga dialami SMP ASIFA, SMP Kartika IV-9 Malang, SMP Bhakti, SMP Muhammadiyah 4, SMP Nasional Malang, SMP Kartika IV-8, SMP Islam Ma'arif 02 Malang, SMP Islam Nurul Huda, SMP Annuriyah, hingga SMP PGRI 08 Malang yang seluruhnya masih berada di bawah 10 persen keterisian.
Meski demikian, terdapat pula sekolah swasta yang mampu menarik minat masyarakat cukup tinggi. SMP PJ Global School menjadi sekolah dengan tingkat keterisian tertinggi di kelompok belum penuh dengan capaian 79 siswa dari kuota 80 siswa atau 98,8 persen. Disusul SMP Kristen Kalam Kudus dengan keterisian 96 persen, SMPK Kolese Santo Yusup 2 sebesar 89,8 persen, SMP National Leader School Malang 87,9 persen, SMP Bina Bangsa Malang 83,3 persen, serta SMP Cor Jesu Malang yang mencapai 80 persen.
Laporan MKKS juga mencatat dua sekolah belum menyampaikan data PPDB, yakni SMP Tarbiyatul Huda dan SMP Kartini Yasri.
Dinas Pendidikan dan Kebudayaan Kota Malang optimistis keterisian sekolah swasta masih akan bertambah setelah seluruh tahapan SPMB SMP negeri selesai. Dengan selisih yang cukup besar antara jumlah lulusan SD dan daya tampung sekolah negeri, sekolah swasta diperkirakan tetap menjadi penopang utama akses pendidikan jenjang menengah pertama di Kota Malang.
""Mudah-mudahan terpenuhi. Kalau melihat jumlah lulusan dan sebarannya, serta daya tampung SMP negeri yang ada, nanti pasti akan terisi,"" pungkas Suwarjana.",https://malangtimes.com/baca/3331345945/20260624/060500/daya-tampung-smp-negeri-kota-malang-hanya-separuh-lulusan-sd-puluhan-smp-swasta-masih-kekurangan-siswa,malangtimes,
"Belajar dari Alam, Strategi MTsN 2 Kota Malang Bentuk Siswa Olimpiade Berdaya Saing",2026-06-24,2026-06-25T03:22:14.012003+00:00,Anggara Sudiongko,Pendidikan,"JATIMTIMES
– Di tengah persaingan akademik yang semakin ketat, sekolah dan madrasah dihadapkan pada tantangan yang lebih besar daripada sekadar mencetak siswa berprestasi. Kemampuan beradaptasi, kepemimpinan, kolaborasi, serta kepedulian terhadap lingkungan kini menjadi kompetensi yang dinilai sama pentingnya dengan capaian akademik.
Isu tersebut menjadi perhatian Madrasah Tsanawiyah Negeri (MTsN) 2 Kota Malang dalam pembinaan peserta didik kelas olimpiade. Madrasah menilai bahwa orientasi pendidikan tidak boleh berhenti pada perolehan medali dan kemenangan kompetisi, tetapi juga harus mampu membentuk karakter generasi muda yang siap menghadapi berbagai perubahan sosial dan lingkungan di masa depan.
Komitmen itu diwujudkan melalui kegiatan outing class yang dilaksanakan di Pulau Gili Ketapang, Kabupaten Probolinggo, Minggu (21/6/2026). Kegiatan ini diikuti siswa kelas 8J olimpiade putri, kelas 8C olimpiade putra, dan kelas 7I olimpiade dengan pendampingan jajaran pimpinan madrasah, pengurus kelas olimpiade, tim oengembang riset dan olimpiade, serta para pembina olimpiade.
Kepala MTsN 2 Kota Malang Anita Yusianti SPd MPdI mengatakan bahwa pendidikan saat ini membutuhkan pendekatan yang lebih kontekstual agar siswa tidak hanya menguasai teori, tetapi juga mampu memahami berbagai persoalan nyata yang terjadi di sekitarnya.
“Anak-anak kita hidup di era yang penuh perubahan. Mereka tidak cukup hanya dibekali kemampuan akademik, tetapi juga harus memiliki karakter yang kuat, kemampuan bekerja sama, kepemimpinan, dan kepedulian terhadap lingkungan. Karena itu, proses belajar harus memberikan pengalaman nyata yang mampu membentuk seluruh aspek tersebut,” ujarnya.
Menurut Anita, lingkungan alam dapat menjadi ruang belajar yang efektif untuk menumbuhkan kesadaran peserta didik terhadap berbagai persoalan yang dihadapi masyarakat, termasuk isu keberlanjutan lingkungan. Melalui interaksi langsung dengan ekosistem pesisir di Gili Ketapang, siswa memperoleh pengalaman yang tidak bisa didapatkan sepenuhnya melalui pembelajaran di dalam kelas.
Dalam kegiatan tersebut, peserta didik melakukan observasi terhadap keanekaragaman hayati laut yang menjadi salah satu kekayaan kawasan pesisir Probolinggo. Kegiatan ini diarahkan untuk memperkuat eco-literacy atau literasi lingkungan sekaligus menumbuhkan rasa tanggung jawab terhadap upaya pelestarian alam.
Isu lingkungan menjadi semakin relevan untuk dikenalkan kepada generasi muda mengingat berbagai tantangan yang dihadapi Indonesia, mulai dari pencemaran, kerusakan ekosistem, hingga dampak perubahan iklim. Melalui pengalaman belajar langsung, siswa diharapkan mampu memahami bahwa keberlanjutan lingkungan bukan hanya tanggung jawab pemerintah atau komunitas tertentu, melainkan tanggung jawab bersama.
Selain observasi lingkungan, siswa juga mengikuti berbagai aktivitas outbound dan permainan edukatif yang dirancang untuk mengembangkan keterampilan abad ke-21. Kemampuan komunikasi, kepemimpinan, kerja sama tim, hingga pemecahan masalah menjadi aspek yang terus dilatih selama kegiatan berlangsung.
Anita menegaskan bahwa pembinaan kelas Olimpiade di MTsN 2 Kota Malang tidak hanya berfokus pada pencapaian prestasi akademik semata. Menurut dia, siswa berprestasi harus tumbuh menjadi individu yang memiliki integritas, empati, serta kemampuan beradaptasi dengan perubahan.
“Prestasi akademik tentu penting dan menjadi kebanggaan madrasah. Namun yang lebih penting adalah bagaimana peserta didik tumbuh menjadi pribadi yang berkarakter, memiliki kepedulian sosial, mampu berkolaborasi, dan siap memberikan kontribusi positif bagi masyarakat. Itulah tujuan besar pendidikan yang ingin kami bangun,” pungkasnya.",https://malangtimes.com/baca/3331345934/20260624/040700/belajar-dari-alam-strategi-mtsn-2-kota-malang-bentuk-siswa-olimpiade-berdaya-saing,malangtimes,
"Serapan Kerja Tak Sampai 50 Persen Akibat Gap Mental di Industri Pariwisata, PHRI Batu: Perlu Digembleng BLK",2026-06-24,2026-06-25T03:22:16.423103+00:00,Prasetyo Lanang,Pendidikan,"JATIMTIMES
– Relevansi pendidikan vokasi dengan kebutuhan industri di Kota Batu menemui masalah krusial. Bukan soal kompetensi primer, melainkan kesiapan mental menghadapi dunia kerja dari lulusan Sekolah Menengah Kejuruan (SMK) diakui masih terjadi ketimpangan.
Hal ini dirasakan khususnya oleh para pelaku industri pariwisata dan perhotelan di Kota Batu. Persoalan mendasar di lapangan ternyata bukan lagi sekadar urusan hard skill atau ketertinggalan kurikulum berbasis teknologi.
Industri perhotelan secara blak-blakan menyebut adanya gap (jarak) yang sangat lebar pada aspek mentalitas, ketahanan terhadap tekanan kerja (pressure), serta karakter riil para lulusan saat diterjunkan ke ekosistem kerja profesional.
Ketua Perhimpunan Hotel dan Restoran Indonesia (PHRI) Kota Batu, Sujud Hariadi, mengungkapkan bahwa secara teknis, kemampuan siswa SMK di Malang Raya sebenarnya sangat luar biasa. Dalam beberapa kasus, kecepatan kerja siswa SMK bahkan mampu menumbangkan catatan waktu karyawan hotel senior.
""Kami pernah mengirim siswa SMKN 1 Batu untuk kompetensi making bed (menata kasur) tingkat nasional, kecepatannya luar biasa. Saat profesional butuh 5 menit, anak sekolah ini bisa menyelesaikan dalam waktu 7 menit. Itu mengalahkan karyawan saya yang asli,"" ujar Sujud saat dikonfirmasi JatimTIMES, belum lama ini.
Namun, Sujud menggarisbawahi bahwa capaian mumpuni itu hanyalah kasus kasuistik yang mewakili satu atau dua siswa terbaik di sekolahnya. Secara makro, potret lulusan SMK yang masuk ke industri perhotelan justru berbanding terbalik. PHRI mencatat, angka keterserapan langsung lulusan SMK pariwisata ke dunia kerja riil di Kota Batu saat ini diperkirakan tidak sampai menembus angka 50 persen.
""Di Batu ini, yang terserap langsung saya yakin tidak ada 50 persen. Sebagian besar akhirnya memilih kuliah atau justru terpaksa bekerja di luar bidang keahliannya karena memang tidak siap kerja,"" ungkap Sujud.
Menurutnya, pemicu utama dari rendahnya serapan ini adalah rapuhnya mentalitas menghadapi tekanan dunia kerja nyata. Saat masih menyandang status magang atau trainee dengan seragam hitam-putih, para siswa masih berada di zona aman karena setiap kesalahan yang dibuat cenderung dimaklumi oleh manajemen maupun tamu hotel.
""Tapi begitu mereka lulus, memakai seragam resmi hotel, dan dihadapkan pada komplain konsumen, tekanannya berubah drastis. Di situlah letak gap-nya, banyak yang mentalnya tidak siap dan akhirnya tumbang,"" tuturnya.
Kondisi ini diperparah oleh adanya dikotomi pola didik SMK. Sujud mengkritik fenomena didikan SMK yang enggan memberikan tekanan disiplin kepada murid, salah satunya dilatarbelakangi karena keterbatasan fasilitas. Sedangkan SMK yang memiliki fasilitas laboratorium lengkap serta guru yang berani mampu menekan siswa demi pembentukan karakter kerja.
""Kalau sekolah yang alatnya lengkap dan gurunya berani menekan (pressure) murid agar berkembang. Sementara di SMK yang lain, ada guru cenderung mengalah, asal anak masuk sekolah. Padahal di dunia kerja, kedisiplinan dan karakter itu nomor satu, seharusnya sejak awal membentuk karakter anak secara keras dan disiplin,"" tegas pria yang juga menjabat sebagai Direktur Utama Taman Rekreasi Selecta itu.
Guna memangkas gap kompetensi dan mentalitas yang menganga tersebut, PHRI Kota Batu mendesak adanya penguatan program jembatan berupa Balai Latihan Kerja (BLK) khusus perhotelan selama 6 bulan pasca-kelulusan SMK, seperti yang diterapkan Batu Hospitality Center. Pelatihan intensif di BLK dinilai menjadi instrumen wajib untuk mencuci mental manja lulusan baru sebelum dilepas ke industri.
Akibat meluasnya krisis karakter ini, manajemen perhotelan di Kota Batu kini mulai mengubah total strategi rekrutmen mereka. Lembar portofolio Curriculum Vitae (CV) yang indah maupun kepemilikan ijazah akademis tinggi seperti Sarjana (S1) tidak lagi menjadi jaminan dan acuan utama.
""Kami sekarang tidak pernah melihat CV. Jujur, kami 100 persen lebih memilih merekrut karyawan dari jalur anak magang atau pekerja harian (casual/daily worker) yang sudah kami pantau minimal setengah tahun. Karakter asli, apakah dia ketus, malas, atau tidak stabil, itu baru akan kelihatan setelah bulan ketiga. CV yang bagus di atas kertas sering kali menipu di lapangan,"" pungkas Sujud.",https://malangtimes.com/baca/3331345916/20260624/093400/serapan-kerja-tak-sampai-50-persen-akibat-gap-mental-di-industri-pariwisata-phri-batu-perlu-digembleng-blk,malangtimes,
