title,published_date,scraped_at,author,category,content,url,source,image_url,excerpt,source_category,relative_date,content_len,has_literal_backslash_n,has_actual_newline,has_double_blank_line,has_carriage_return
DTPHP Kabupaten Malang: Belum Ada Bukti Liburnya MBG Sebabkan Harga Sayur Turun,2026-07-01,2026-07-02T03:57:55.430764+00:00,Achmad Fikyansyah - Penulis I Imadudin Muhammad,,"MALANG – Penurunan harga sejumlah komoditas sayuran di Kabupaten Malang dalam dua pekan terakhir memunculkan pertanyaan di tengah masyarakat. Salah satu dugaan yang berkembang ialah menurunnya permintaan akibat Program Makan Bergizi Gratis (MBG ) yang dihentikan sementara selama masa libur sekolah. Benarkah demikian? Berdasarkan data Unit Pelaksana Teknis (UPT) Sub Terminal Agribisnis (STA) Mantung Pujon milik Dinas Tanaman Pangan, Hortikultura, dan Perkebunan (DTPHP) Kabupaten Malang, memang terjadi penurunan harga pada sejumlah komoditas dibandingkan saat dapur MBG masih beroperasi. STA Mantung Pujon merupakan salah satu acuan harga grosir utama komoditas hortikultura di Kabupaten Malang. Sebagai informasi, Program MBG diliburkan mulai Senin (22/6/2026) hingga 13 Juli 2026. Kebijakan tersebut diambil Badan Gizi Nasional (BGN) seiring masa libur sekolah sekaligus untuk pelaksanaan audit operasional dapur serta penataan data penerima manfaat. Dengan demikian, Kamis (18/6/2026) menjadi salah satu hari terakhir Satuan Pelayanan Pemenuhan Gizi (SPPG ) berbelanja bahan pangan untuk dimasak pada Jumat (19/6/2026), sebelum program dihentikan sementara. Jika membandingkan harga grosir di STA Mantung Pujon pada 18 Juni dan 1 Juli 2026, sejumlah komoditas mengalami penurunan cukup signifikan. Berikut perbandingannya: Andewi turun dari Rp3.000 menjadi Rp1.000 per kilogram. Bunga kol turun dari Rp12.000 menjadi Rp4.000 per kilogram. Kubis lokal turun dari Rp6.500 menjadi Rp3.500 per kilogram. Sawi putih turun dari Rp3.500 menjadi Rp1.500 per kilogram. Tomat sayur turun dari Rp6.000 menjadi Rp3.000 per kilogram. Tomat buah turun dari Rp8.000 menjadi Rp4.000 per kilogram. Brokoli turun dari Rp15.000 menjadi Rp8.000 per kilogram. Cabai besar turun dari Rp22.000 menjadi Rp14.000 per kilogram. Cabai keriting turun dari Rp25.000 menjadi Rp18.000 per kilogram. Cabai rawit turun dari Rp45.000 menjadi Rp30.000 per kilogram. Bawang prei layur turun dari Rp12.000 menjadi Rp8.000 per kilogram. Sementara itu, beberapa komoditas hanya mengalami perubahan tipis. Kentang Pujon, misalnya, turun dari Rp9.000 menjadi Rp8.000 per kilogram, sedangkan bawang putih lokal tetap berada di kisaran Rp36.000 per kilogram. Fenomena tersebut memunculkan dugaan bahwa berkurangnya kebutuhan dapur MBG menyebabkan permintaan sayuran ikut menurun sehingga harga di tingkat grosir terkoreksi. Namun, Kepala DTPHP Kabupaten Malang, Avicenna M. Saniputera, menegaskan hingga saat ini belum ada bukti empiris yang dapat memastikan adanya hubungan langsung antara penurunan harga sayuran dengan penghentian sementara Program MBG. ""Kalau secara empiris, apakah itu berkaitan langsung antara MBG yang libur karena libur anak sekolah ini? Saya juga belum bisa membuktikan itu,"" ujar Avicenna, Rabu (1/7/2026). Meski demikian, Avicenna mengaku menerima sejumlah laporan mengenai fenomena serupa dari berbagai daerah. Ia juga memastikan penurunan harga tersebut bukan disebabkan lonjakan produksi sayuran di Kabupaten Malang. Menurutnya, produksi hortikultura masih berada dalam kondisi normal. ""Kalau produksi normal sekarang. Ya kalau ada naik turunnya sedikit itu wajar, tapi tidak signifikan terhadap harga. Sehingga tidak berkaitan dengan jumlah produksi saat SPPG beroperasi memproduksi MBG,"" jelasnya. Hingga Juni 2026, Kabupaten Malang memiliki 228 Satuan Pelayanan Pemenuhan Gizi (SPPG) yang melayani 543.086 penerima manfaat di 33 kecamatan. Dengan jumlah dapur yang cukup besar, kebutuhan bahan pangan, termasuk komoditas sayuran, memang relatif tinggi. Meski data STA Mantung Pujon menunjukkan penurunan harga sejumlah komoditas setelah Program MBG diliburkan, DTPHP Kabupaten Malang menegaskan belum terdapat kajian maupun bukti empiris yang menyimpulkan bahwa penurunan harga tersebut merupakan dampak langsung dari penghentian sementara Program Makan Bergizi Gratis.(*)",https://timesindonesia.co.id/ekonomi/597079/dtphp-kabupaten-malang-belum-ada-bukti-liburnya-mbg-sebabkan-harga-sayur-turun,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/07/01/harga-sayur-di-kabupaten-malang-turun-karena-mbg-libur-begini-perbandingan-data--dgx5mesx.webp,"Harga sejumlah komoditas sayuran di Kabupaten Malang turun selama Program Makan Bergizi Gratis (MBG) diliburkan. Namun, DTPHP menegaskan belum ada bukti empiris yang menghubungkan keduanya.",Ekonomi,,3870,False,False,False,False
"Harga Sayur di Kabupaten Malang Turun Drastis, Ada Kaitan dengan Libur Program MBG?",2026-07-01,2026-07-02T03:57:55.993353+00:00,Achmad Fikyansyah - Penulis F Ferry Agusta Satrio,,"MALANG – Harga sejumlah sayuran di Kabupaten Malang mengalami penurunan cukup signifikan dalam sepekan terakhir. Kondisi tersebut dirasakan hingga tingkat pedagang eceran. Publik menduga bahwa turunnya harga berkaitan dengan dihentikannya sementara Program Makan Bergizi Gratis (MBG) selama masa libur sekolah. Pantauan di Pasar Krebet, Bululawang, Kabupaten Malang, Rabu (1/7/2026), harga satu ikat sawi yang sebelumnya dijual sekitar Rp2 ribu kini turun menjadi Rp1 ribu per ikat. Penurunan harga juga terjadi pada komoditas lain seperti kangkung, bayam, dan sejumlah sayuran hijau. Salah seorang pedagang sayur, Muslimin, mengatakan harga sayuran mulai turun sejak sekitar satu minggu terakhir. Menurutnya, kondisi tersebut justru berdampak positif terhadap daya beli masyarakat. ""Karena murah, ya lebih cepat habis, biasanya kalo sudah siang 2 ribu bahkan bisa dapat 3 ikat,"" ujarnya. Meski demikian, ia menilai kondisi ini tidak sepenuhnya menguntungkan. Jika pedagang diuntungkan karena penjualan lebih cepat, petani justru berpotensi menerima harga jual yang lebih rendah. ""Kalau petani yang nanam bisa jadi pusing mas, kalau harganya murah kan tanaman mereka juga dibeli murah oleh tengkulak,"" katanya. Menanggapi fenomena tersebut, Kepala Dinas Tanaman Pangan, Hortikultura, dan Perkebunan (DTPHP) Kabupaten Malang, Avicenna M. Saniputera, membenarkan bahwa harga sayuran di pasaran memang sedang mengalami penurunan. Saat ditanya apakah benar penurunan harga ini dilatarbelakangi oleh dengan liburnya program MBG, dia sendiri belum dapat memastikan hal tersebut. ""Kalau secara empiris, apakah itu berkaitan langsung antara MBG yang libur karena libur anak sekolah ini? Saya juga belum bisa membuktikan itu,"" kata Avicenna kepada TIMES Indonesia. Menurutnya, pengurusan harga ini memang terjadi di berbagai wilayah di Indonesia. Ia mengakui telah menerima sejumlah laporan serupa dan juga membaca pemberitaan mengenai keluhan pedagang di berbagai daerah. ""Karena beberapa laporan dari teman-teman juga seperti itu. Saya baca di media juga sih, banyak keluhan pedagang, terutama beberapa lokasi itu di luar daerah. Karena harga pada turun. Nah ini diindikasikan akibat MBG yang sedang libur,"" ujarnya. Meski demikian, Avicenna menegaskan bahwa penurunan harga tidak disebabkan oleh lonjakan produksi sayuran selama dapur MBG beroperasi. Menurutnya, produksi komoditas hortikultura di Kabupaten Malang masih berada pada kondisi normal sehingga belum ditemukan indikasi kelebihan pasokan akibat berhentinya sementara penyerapan untuk kebutuhan MBG. ""Kalau produksi normal sekarang. Ya kalau ada naik turunnya sedikit itu wajar, tapi tidak signifikan terhadap harga. Sehingga tidak berkaitan dengan jumlah produksi saat SPPG beroperasi memproduksi MBG,"" jelasnya. Sebagai informasi, hingga Juni 2026 terdapat 228 Satuan Pelayanan Pemenuhan Gizi (SPPG) yang telah beroperasi di Kabupaten Malang. Program tersebut melayani sekitar 543.086 penerima manfaat yang tersebar di 33 kecamatan. Sementara itu, Badan Gizi Nasional (BGN) menghentikan sementara pelaksanaan Program MBG selama masa libur sekolah, yakni mulai 22 Juni hingga 13 Juli 2026. Kebijakan tersebut diambil untuk melakukan audit operasional dapur MBG di seluruh Indonesia sekaligus memperbarui data penerima manfaat agar pelaksanaan program berjalan lebih tepat sasaran. Meski muncul dugaan adanya pengaruh penghentian sementara MBG terhadap harga sayuran, Pemerintah Kabupaten Malang menegaskan hingga saat ini belum terdapat bukti empiris yang menunjukkan hubungan langsung antara kedua kondisi tersebut. (*)",https://timesindonesia.co.id/ekonomi/597037/harga-sayur-di-kabupaten-malang-turun-drastis-ada-kaitan-dengan-libur-program-mbg,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/07/01/harga-sayur-di-kabupaten-malang-turun-drastis-ada-kaitannya-dengan-liburnya-prog-mxf1myje.webp,Harga sejumlah sayuran di Kabupaten Malang mengalami penurunan cukup signifikan dalam sepekan terakhir.,Ekonomi,,3576,False,False,False,False
"OJK: Aset Perbankan di Kabupaten Malang Tembus Rp36,3 Triliun",2026-06-30,2026-07-02T03:57:56.322808+00:00,Achmad Fikyansyah - Penulis F Ferry Agusta Satrio,,"MALANG – Kinerja sektor jasa keuangan di Kabupaten Malang hingga April 2026 menunjukkan tren yang tetap positif. Otoritas Jasa Keuangan (OJK) Malang mencatat aset perbankan di wilayah tersebut telah mencapai Rp36,3 triliun, sekaligus menempatkan Kabupaten Malang sebagai salah satu daerah dengan aktivitas perbankan terbesar di wilayah kerja OJK Malang. Data tersebut disampaikan Kepala OJK Malang, Farid Faletehan, saat kegiatan Sosialisasi Program Satu Rekening Satu Pelajar (KEJAR) di Pendopo Agung Kabupaten Malang, Selasa (30/6/2026). Farid menjelaskan, hingga April 2026 aset perbankan di Kabupaten Malang tercatat sebesar Rp36,3 triliun atau tumbuh 55,59 persen secara tahunan (year on year/yoy ). Sementara itu, penghimpunan Dana Pihak Ketiga (DPK) mencapai Rp22,59 triliun, meningkat 5,96 persen dibandingkan periode yang sama tahun sebelumnya. Dari sisi intermediasi, perbankan di Kabupaten Malang telah menyalurkan kredit sebesar Rp28,84 triliun. Meski demikian, nilai penyaluran kredit tersebut mengalami penurunan 4,23 persen secara tahunan. Menurut Farid, jika dibandingkan dengan tujuh kabupaten/kota yang menjadi wilayah kerja OJK Malang, Kabupaten Malang menempati peringkat kedua dalam tiga indikator utama, yakni total aset perbankan, penghimpunan dana masyarakat, dan penyaluran kredit. ""Jika dibandingkan dengan tujuh kabupaten/kota di wilayah kerja OJK Malang, Kabupaten Malang berada pada posisi kedua dari sisi aset, penghimpunan dana masyarakat, dan penyaluran kredit perbankan,"" ujarnya. Ia menilai, capaian tersebut menunjukkan kondisi industri perbankan di Kabupaten Malang tetap terjaga dengan baik. ""Secara keseluruhan, kinerja perbankan di Kabupaten Malang terjaga dengan fungsi intermediasi yang berjalan baik,"" kata Farid. Lebih lanjut, Farid menegaskan bahwa kinerja positif sektor jasa keuangan tidak terlepas dari meningkatnya tingkat literasi dan inklusi keuangan masyarakat. Menurutnya, semakin baik pemahaman masyarakat terhadap produk dan layanan keuangan turut mendorong meningkatnya kepercayaan terhadap industri perbankan. ""Kinerja perbankan yang terjaga itu tidak terjadi begitu saja, melainkan cerminan dari semakin meningkatnya pemahaman dan kepercayaan masyarakat terhadap sektor jasa keuangan,"" ujarnya. Karena itu, OJK terus mendorong berbagai program literasi dan inklusi keuangan agar semakin banyak masyarakat memanfaatkan layanan keuangan formal secara bijak. ""Penguatan literasi dan inklusi keuangan menjadi fondasi penting dalam menjaga keberlanjutan perkembangan sektor jasa keuangan sekaligus menjaga pertumbuhan ekonomi daerah,"" pungkas Farid. (*)",https://timesindonesia.co.id/ekonomi/596952/ojk-aset-perbankan-di-kabupaten-malang-tembus-rp363-triliun,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/06/30/ojk-aset-perbankan-di-kabupaten-malang-tembus-rp363-triliun-jyjasu9h.webp,"Otoritas Jasa Keuangan (OJK) Malang mencatat aset perbankan di wilayah tersebut telah mencapai Rp36,3 triliun",Ekonomi,,2605,False,False,False,False
6.300 Anak di Kabupaten Malang Belum Pernah Mengenyam Pendidikan,2026-06-30,2026-07-02T03:57:56.691243+00:00,Achmad Fikyansyah - Penulis F Ferry Agusta Satrio,,"MALANG – Bupati Malang HM Sanusi mengungkapkan masih ada ribuan anak di Kabupaten Malang yang sama sekali belum pernah mengenyam pendidikan. Berdasarkan data yang diterimanya, jumlah anak yang belum pernah bersekolah mencapai sekitar 6.300 orang. Pernyataan tersebut disampaikan Sanusi saat menghadiri Sosialisasi Program Satu Rekening Satu Pelajar (KEJAR) di Pendopo Agung Kabupaten Malang, Selasa (30/6/2026). Sanusi mengaku masih prihatin karena masih terdapat ribuan anak yang belum pernah menikmati bangku sekolah. ""Ini yang bukan tidak lulus sekolah, tapi tidak pernah sekolah, masih ada 6.300 anak di Kabupaten Malang,"" katanya. Ia menegaskan, yang dimaksud bukanlah anak yang putus sekolah atau tidak lulus, melainkan mereka yang sama sekali belum pernah mengikuti pendidikan formal sejak jenjang dasar. ""Anak tidak pernah, artinya, tidak pernah belajar. Tidak pernah berpendidikan. Itu masih ada 6.300. Bukan tak lulus, tapi tidak pernah menikmati SD, SMP, dan SMA, dan seterusnya,"" jelas Sanusi. Untuk itu, Pemerintah Kabupaten Malang berencana melakukan pendataan lebih rinci agar anak-anak tersebut dapat segera memperoleh layanan pendidikan sesuai kebutuhannya. ""Nanti didata. Setelah ini kita coba kita sentuh dan kita garap,"" ujarnya. Sanusi mengakui upaya tersebut tidak lepas dari tantangan keterbatasan anggaran. Menurutnya, transfer ke daerah (TKD) yang diterima Kabupaten Malang tahun ini mengalami pengurangan hingga Rp644 miliar, sehingga memengaruhi kemampuan pemerintah dalam membiayai berbagai program sosial. ""Walaupun fiskal kita di Kabupaten Malang ini transfer daerah TKD. Itu dipotong Rp644 miliar. Sehingga agak kesulitan untuk menangani kegiatan-kegiatan sosial yang seperti ini,"" katanya. Meski demikian, Pemkab Malang tetap berkomitmen mencari solusi agar ribuan anak yang belum pernah bersekolah dapat memperoleh akses pendidikan, baik melalui jalur pendidikan nonformal maupun pelatihan keterampilan. ""Yang tidak pernah sekolah, 6.300. Ini nanti dicari. Perlu ada perlakuan. Minimal nanti ada pendidikan luar sekolah atau pendidikan sekolah terbuka. Ya. Atau pendidikan keterampilan. Ya. Nanti itu di data semua, nanti kita lakukan anggaran APBD kita lakukan untuk kesana,"" tegas Sanusi. Menurut Sanusi, pendidikan menjadi kunci utama untuk meningkatkan kualitas hidup seseorang. Karena itu, ia mengajak seluruh pelajar memanfaatkan kesempatan belajar yang dimiliki saat ini. ""Jadi semuanya yang ingin kehidupannya lebih baik, harus berpendidikan lebih baik. Jadi yang S1 dan S2 tidak sama. SD, SMP juga tidak sama,"" pungkasnya. (*)",https://timesindonesia.co.id/pendidikan/596949/6300-anak-di-kabupaten-malang-belum-pernah-mengenyam-pendidikan,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/06/30/6300-anak-di-kabupaten-malang-belum-pernah-mengenyam-pendidikan-scke5lby.webp,Bupati Malang HM Sanusi mengungkapkan masih ada ribuan anak di Kabupaten Malang yang sama sekali belum pernah mengenyam pendidikan.,Pendidikan,,2568,False,False,False,False
Bupati: Masih Ada 31 ribu Anak Tidak Sekolah di Kabupaten Malang,2026-06-30,2026-07-02T03:57:57.055919+00:00,Achmad Fikyansyah - Penulis F Ferry Agusta Satrio,,"MALANG – Bupati Malang HM Sanusi mengungkapkan masih tingginya jumlah Anak Tidak Sekolah (ATS) di Kabupaten Malang. Berdasarkan data yang dia terimanya, saat ini terdapat sekitar 31 ribu anak yang belum mengenyam pendidikan. Pernyataan tersebut disampaikan Sanusi saat menghadiri Sosialisasi Program Satu Rekening Satu Pelajar (KEJAR) di Pendopo Agung Kabupaten Malang, Selasa (30/6/2026). Menurut Sanusi, capaian pembangunan sektor pendidikan di Kabupaten Malang memang terus mengalami perbaikan. Namun, masih banyaknya anak yang belum bersekolah menjadi pekerjaan rumah yang harus segera diselesaikan. ""Di bidang pendidikan kita masih harus berjuang. Dan saya sebagai bupati masih prihatin,"" ujar Sanusi. Ia mengatakan, di tengah berbagai kemajuan yang telah dicapai, persoalan Anak Tidak Sekolah masih menjadi tantangan besar bagi Pemerintah Kabupaten Malang. ""Di sisi lain untuk pendidikan sudah membaik di Kabupaten Malang, tapi di sisi lain masih ada Anak Tidak Sekolah (ATS). Kemarin saya minta datanya ke dinas, masih ada 31 ribu anak tidak sekolah,"" ungkapnya. Sanusi pun mengajak para pelajar yang saat ini masih dapat mengakses pendidikan untuk bersyukur dan memanfaatkan kesempatan tersebut sebaik mungkin. Menurutnya, pendidikan merupakan bekal utama untuk memperbaiki kualitas hidup seseorang. ""Jadi anak-anakku berbangga, berbahagia kalian semua dapat menikmati pendidikan sebagai bekal masa depan,"" katanya. Ia menilai pendidikan menjadi faktor penting yang menentukan peningkatan status sosial dan ekonomi seseorang. Karena itu, generasi muda diminta terus belajar agar memiliki peluang yang lebih baik di masa depan. ""Karena manusia ini menurut Al-Quran hanya status sosial dan ekonominya itu bisa meningkat, bisa lebih baik karena pendidikan,"" tuturnya. Sebagai contoh, Sanusi mengaku dirinya tidak mungkin dapat menjabat sebagai Bupati Malang tanpa menempuh pendidikan formal. ""Tanpa pengetahuan tidak mungkin, saya jadi bupati tanpa pendidikan yang formal, itu tidak mungkin, daftar aja tidak bisa. Ada persaratannya, persaratnya harus punya ijazah SMA,"" tegasnya. Pemerintah Kabupaten Malang terus berupaya meningkatkan akses pendidikan bagi seluruh anak usia sekolah. Data mengenai masih adanya sekitar 31 ribu ATS tersebut diharapkan menjadi perhatian bersama agar semakin banyak anak di Kabupaten Malang dapat kembali memperoleh haknya untuk mengenyam pendidikan. (*)",https://timesindonesia.co.id/pendidikan/596947/bupati-masih-ada-31-ribu-anak-tidak-sekolah-di-kabupaten-malang,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/06/30/bupati-masih-ada-31-ribu-anak-tidak-sekolah-di-kabupaten-malang-snoyiihk.webp,Bupati Malang HM Sanusi mengungkapkan masih tingginya jumlah Anak Tidak Sekolah (ATS) di Kabupaten Malang.,Pendidikan,,2392,False,False,False,False
DPRD Kabupaten Malang Dorong Penyelesaian Sengketa Lahan Kalibakar dan Ringinkembar,2026-06-29,2026-07-02T03:57:57.445131+00:00,Khoirul Amin - Penulis I Imadudin Muhammad,,"MALANG – Komisi I DPRD Kabupaten Malang melakukan koordinasi dengan Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) terkait penyelesaian persoalan pertanahan di Kabupaten Malang, Senin (29/6/2026). Ketua Komisi I DPRD Kabupaten Malang, Amarta Faza, M.Sos., menegaskan bahwa koordinasi tersebut dilakukan untuk mencari solusi atas dua persoalan pertanahan yang menjadi perhatian, sekaligus menemukan titik temu bagi seluruh pihak yang terlibat. ""Kami membawa dua kasus utama, yaitu persoalan pertanahan di Kalibakar dan Ringinkembar, agar segera mendapat jalan penyelesaian dan kepastian hukum bagi masyarakat,"" ujar Amarta Faza. Ia menjelaskan, dalam penyelesaian persoalan pertanahan tersebut, DPRD berperan sebagai jembatan antara kepentingan masyarakat dengan pemerintah beserta instansi terkait. ""Maka, tugas kami memastikan kedua belah pihak bisa bertemu dan menemukan solusi,"" tegasnya. Faza menjelaskan, pada kasus lahan Kalibakar, persoalan terjadi antara warga dan PTPN terkait penguasaan serta pemanfaatan lahan. Sementara itu, sengketa di Ringinkembar melibatkan masyarakat dengan aset atau kawasan yang penyelesaiannya memerlukan koordinasi bersama Kementerian ATR/BPN. Dalam pertemuan tersebut, Komisi I DPRD Kabupaten Malang juga menyampaikan aspirasi masyarakat, di antaranya permintaan pelaksanaan redistribusi tanah (redis). Selain itu, masyarakat juga menginginkan adanya kepastian hukum melalui alternatif penyelesaian, seperti penerbitan Sertifikat Hak Pakai di atas Hak Pengelolaan (HPL). ""Disampaikan pula keinginan masyarakat terhadap kepastian hukum melalui alternatif lain, seperti penerbitan Sertifikat Hak Pakai di atas Hak Pengelolaan,"" kata Faza. Terkait persoalan Kalibakar, lanjutnya, pihak ATR/BPN menyampaikan akan berkoordinasi dengan instansi terkait untuk mempercepat proses penyelesaiannya. Sementara untuk kasus Ringinkembar, ATR/BPN menjelaskan bahwa penyelesaian akan diarahkan melalui mekanisme LPRA dan dikoordinasikan lebih lanjut sesuai kewenangan yang berlaku. ""Komisi I berharap koordinasi ini dapat membuka jalan penyelesaian yang lebih konkret sehingga menghadirkan kepastian hukum bagi masyarakat,"" ujar Faza, yang juga menjabat Ketua Fraksi NasDem DPRD Kabupaten Malang. Menurutnya, kewenangan DPRD ibarat pintu yang dapat digunakan untuk membuka berbagai jalur komunikasi dengan lembaga terkait. ""Kalau satu pintu belum terbuka, kami akan mengetuk pintu berikutnya sampai masyarakat mendapatkan jalan keluar,"" pungkasnya. (*)",https://timesindonesia.co.id/politik/596762/dprd-kabupaten-malang-dorong-penyelesaian-sengketa-lahan-kalibakar-dan-ringinkembar,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/06/29/soal-lahan-kalibakar-dan-ringinkembar-komisi-i-dprd-audiensi-denga-atrbpn-cdindrmo.webp,Komisi I DPRD Kabupaten Malang berkoordinasi dengan Kementerian ATR/BPN untuk mempercepat penyelesaian sengketa lahan di Kalibakar dan Ringinkembar serta memberikan kepastian hukum bagi masyarakat.,Politik,,2499,False,False,False,False
"Setelah Tahap Pemenuhan Pagu, Seluruh Kuota SMAN di Kabupaten Malang Terpenuhi",2026-06-29,2026-07-02T03:57:57.836202+00:00,Khoirul Amin - Penulis I Imadudin Muhammad,,"MALANG – Sebaran hasil Seleksi Penerimaan Murid Baru (SPMB) jenjang SMA Negeri di Kabupaten Malang tahun ajaran 2026 sempat menunjukkan sejumlah sekolah belum memenuhi kuota hingga berakhirnya tahap ketiga pendaftaran. Data Cabang Dinas Pendidikan Wilayah Kabupaten Malang mencatat, dari 13 SMA Negeri di Kabupaten Malang, hanya SMAN 1 Kepanjen yang berhasil memenuhi seluruh kuota tanpa menyisakan pagu kosong setelah tahap ketiga SPMB. Sementara itu, 12 SMA Negeri lainnya masih memiliki kekurangan kuota dengan jumlah yang bervariasi. Kekurangan paling sedikit terjadi di SMAN 1 Bantur dan SMAN 1 Turen, masing-masing sebanyak tiga kursi. Adapun kekurangan kuota terbanyak terdapat di SMAN 1 Gondanglegi sebanyak 54 kursi, disusul SMAN 1 Sumberpucung dengan 38 kursi dan SMAN 1 Bululawang sebanyak 36 kursi. Untuk mengisi kekurangan tersebut, Dinas Pendidikan Provinsi Jawa Timur membuka tahap pemenuhan pagu hingga Senin (29/6/2026). Kepala Cabang Dinas Pendidikan Wilayah Kabupaten Malang, Dwi Anggraeni, menjelaskan bahwa pemenuhan pagu hanya diperuntukkan bagi calon murid yang telah mengikuti pendaftaran tahap ketiga di sekolah tujuan, tetapi belum dinyatakan diterima pada seluruh jalur sebelumnya. ""Dalam pemenuhan pagu, syaratnya calon murid baru sudah mendaftar tahap 3 di sekolah yang dituju dan belum ditetapkan diterima di mana pun pada tahap pendaftaran 1, 2, maupun 3,"" ujar Dwi, Senin (29/6/2026). Menurutnya, seluruh pendaftar yang memenuhi persyaratan kemudian diperingkat berdasarkan nilai tertinggi. ""Jika memenuhi syarat dan hasil pemeringkatan tersebut, calon murid baru akan diterima sesuai jumlah pagu yang belum terpenuhi per hari ini,"" jelasnya. Berdasarkan data pada laman spmbjatim.net, hingga Senin (29/6/2026) pukul 20.00 WIB, seluruh kuota pemenuhan pagu untuk SMA Negeri di Kabupaten Malang telah terisi. Kepala SMAN 1 Lawang, Syarifatur Rofiah, membenarkan bahwa kekurangan kuota sebanyak 22 kursi di sekolahnya akhirnya berhasil dipenuhi melalui tahap pemenuhan pagu. ""Akhirnya ada kuota pemenuhan pagu. Sudah terpenuhi dan diumumkan pagi tadi,"" katanya. Ia menjelaskan, kekosongan kuota tersebut muncul karena sejumlah calon murid yang sebelumnya diterima melalui tahap pertama memilih mengundurkan diri. ""Sebabnya mengundurkan diri dari tahap 1 karena diterima melalui jalur sebaran, tetapi rumahnya terlalu jauh,"" terangnya. Hal serupa juga disampaikan Kepala SMAN 1 Bululawang, Nyariadi. Ia mengatakan, kekurangan sebanyak 36 kursi merupakan akumulasi dari peserta yang tidak melakukan daftar ulang setelah dinyatakan diterima pada tahap pertama hingga ketiga. ""(Kuota yang harus dipenuhi) merupakan akumulasi dari hasil pendaftaran tahap 1, 2, dan 3. Yang sudah diterima ada yang tidak daftar ulang. Tetapi sekarang sudah aman, terisi penuh semua,"" pungkas Nyariadi. (*)",https://timesindonesia.co.id/pemerintahan/596799/setelah-tahap-pemenuhan-pagu-seluruh-kuota-sman-di-kabupaten-malang-terpenuhi,times_indonesia,https://cdn2.timesmedia.co.id/cdn-times/uploads/news-thumbnail/2026/06/29/isi-sebaran-pagu-murid-baru-sman-tak-terpenuhi-dindik-buka-pemenuhan-kuota-7q9fnywu.webp,Seluruh kuota SPMB SMA Negeri di Kabupaten Malang tahun ajaran 2026 akhirnya terpenuhi setelah Dinas Pendidikan Jawa Timur membuka tahap pemenuhan pagu bagi calon murid yang belum diterima.,Pemerintahan,,2812,False,False,False,False
