source,title,url,published_date,content,sentiment,sentiment_score
memox,Menteri IMIPAS Tegaskan Komitmen Berantas Peredaran Narkotika dengan Mengandeng BNN dan Kepolisian,https://memox.co.id/menteri-imipas-tegaskan-komitmen-berantas-peredaran-narkotika-dengan-mengandeng-bnn-dan-kepolisian/,2026-04-11T00:00:00+00:00,"MEMOX.CO.ID – Menteri Imigrasi dan Pemasyarakatan (Imipas), Agus Andrianto kembali menegaskan komitmen penuh pemerintah dalam memberantas peredaran narkotika di lembaga pemasyarakatan (lapas) dan rumah tahanan (rutan), Menyusul sorotan dari Anggota Komisi III DPR RI terkait masih adanya praktik peredaran narkotika di dalam lapas. Dalam keterangannya, Menteri Agus menyampaikan apresiasi atas perhatian dan masukan yang diberikan oleh Komisi III DPR RI sebagai bagian dari fungsi pengawasan terhadap sistem pemasyarakatan. “Kami memandang hal ini sebagai bentuk kepedulian bersama dalam memperkuat upaya pemberantasan narkotika. Segala bentuk peredaran narkotika, baik yang melibatkan warga binaan maupun oknum petugas, merupakan pelanggaran serius dan tidak akan kami toleransi,” kata Agus Andrianto, Menteri Imigrasi dan Pemasyarakatan, Kamis (9/4) Menteri Agus menjelaskan bahwa berbagai langkah konkret terus dilakukan untuk memperketat pengawasan dan menutup celah peredaran narkotika di lapas dan rutan. Upaya tersebut meliputi antara lain penguatan sistem keamanan berbasis teknologi, seperti pemasangan CCTV terintegrasi, serta peningkatan intensitas razia rutin dan insidentil bekerjasama dengan aparat penegak hukum seperti BNN dan Kepolisian. Kementerian Imipas juga memperkuat sinergi dengan aparat penegak hukum, termasuk Badan Narkotika Nasional (BNN), Kepolisian Negara Republik Indonesia (Polri), dan Tentara Nasional Indonesia (TNI), guna melakukan penindakan secara terpadu. Dalam aspek internal, penegakan disiplin dan integritas petugas menjadi perhatian utama. Kementerian Imipas memastikan bahwa setiap pelanggaran yang dilakukan oleh oknum petugas akan ditindak tegas sesuai ketentuan hukum yang berlaku. “Kami berkomitmen untuk menindak tanpa pandang bulu. Jika ada petugas yang terbukti terlibat, sanksi tegas hingga proses hukum akan diberlakukan,” ujar Menteri Agus. Menteri Agus menekankan bahwa permasalahan peredaran narkotika di lapas dan rutan merupakan isu kompleks yang memerlukan penanganan menyeluruh dan kolaboratif. Ia mengatakan bahwa sangat menerima masukan dan membuka ruang diskusi agar penanganan permasalahan peredaran narkotika di lapas dan rutan ini dapat teratasi lebih optimal. “Kami akan terus melakukan evaluasi dan pembenahan agar lapas dan rutan benar-benar menjadi tempat pembinaan yang aman, bersih dari narkotika, dan mendukung proses reintegrasi sosial warga binaan,” pungkasnya. (fik/lpm ) Kabupaten Malang Lapas Malang Navigasi pos Pos sebelumnya Sempat Viral, 3 Tersangka Pembobolan SMPN 1 Pakisaji Diamankan Polres Malang Pos selanjutnya Teguh Pamuji Bungkam soal Tes Urine di Lapas Kelas 1 Malang Tidak Gandeng BNN",neutral,0.9494907259941101
seputar_malang,"Kepala Bakorwil Malang Asep Kusdinar, Ajak Sekolah Bangun Branding Positif dan Budaya Bermedia Sosial yang Beretika",https://seputarmalang.com/pendidikan/kepala-bakorwil-malang-asep-kusdinar-ajak-sekolah-bangun-branding-positif-dan-budaya-bermedia-sosial-yang-beretika/2907/,2026-07-01T00:00:00+00:00,"Malang, SeputarMalang.Com – Kepala Badan Koordinasi Wilayah (Bakorwil) III Malang Asep Kusdinar, S.Hut., M.H. mengajak seluruh satuan pendidikan untuk membangun branding sekolah yang positif sekaligus menumbuhkan budaya bermedia sosial yang beretika sebagai bagian dari penguatan karakter dan komunikasi publik di era digital. Pesan tersebut disampaikan Asep saat membuka Media Talkshow School PR Upgrade: Strategi Branding Sekolah di Era Digital yang diselenggarakan oleh Malang Posco Media bekerja sama dengan Dinas Pendidikan Provinsi Jawa Timur di East Java Super Corridor (EJSC) Bakorwil III Malang, Rabu (1/7/2026). Kegiatan ini diikuti puluhan kepala sekolah, guru, tenaga kehumasan, dan pengelola media sosial sekolah dari wilayah Malang Raya. Dalam sambutannya, Asep menegaskan bahwa transformasi digital telah mengubah cara masyarakat memperoleh informasi sekaligus membentuk persepsi terhadap lembaga pendidikan. Karena itu, sekolah dituntut mampu mengelola komunikasi publik secara profesional melalui berbagai platform digital. “Di era digital, media sosial telah menjadi wajah pertama sebuah institusi. Apa yang dipublikasikan sekolah akan membentuk persepsi masyarakat. Oleh karena itu, manfaatkan media sosial untuk menyampaikan prestasi, inovasi, program unggulan, serta berbagai praktik baik yang dimiliki sekolah,” ujar Asep. Menurutnya, branding sekolah bukan sekadar meningkatkan popularitas, tetapi membangun kepercayaan publik melalui komunikasi yang terbuka, jujur, dan konsisten. “Branding yang baik lahir dari kualitas layanan, prestasi, inovasi, dan komunikasi yang dilakukan secara berkelanjutan. Ketika sekolah mampu menyampaikan informasi yang positif dan bermanfaat, maka kepercayaan masyarakat akan tumbuh dengan sendirinya,” imbuhnya. Lebih jauh, Asep mengingatkan bahwa pemanfaatan media sosial harus selalu diiringi dengan etika dan tanggung jawab sebagai warga digital. “Bijaklah dalam menggunakan media sosial. Pastikan setiap informasi yang dibagikan telah terverifikasi, tidak mengandung hoaks, tidak menyebarkan ujaran kebencian, serta tidak memicu perpecahan. Jadikan media sosial sebagai ruang untuk mengedukasi, menginspirasi, dan mempererat persaudaraan,” tegasnya. Ia juga menekankan pentingnya menjaga adab dalam setiap interaksi di ruang digital. “Teknologi berkembang sangat cepat, tetapi adab tidak boleh tertinggal. Etika dalam berkomunikasi harus tetap dijunjung tinggi, baik saat membuat konten maupun ketika memberikan komentar. Mari membiasakan penggunaan bahasa yang santun, menghargai perbedaan pendapat, tidak melakukan perundungan siber, serta selalu mengedepankan nilai-nilai saling menghormati. Jejak digital akan selalu menjadi cerminan karakter kita,” jelasnya. Asep menilai sekolah memiliki peran strategis dalam membentuk generasi muda yang tidak hanya unggul dalam akademik, tetapi juga memiliki literasi digital, etika komunikasi, dan karakter yang kuat. “Guru tidak hanya mengajarkan ilmu pengetahuan, tetapi juga memberikan teladan dalam memanfaatkan teknologi secara bertanggung jawab. Pendidikan karakter harus hadir pula di ruang digital agar peserta didik tumbuh menjadi generasi yang cerdas, berintegritas, dan berakhlak mulia,” katanya. Melalui kegiatan ini, Asep berharap terbangun sinergi yang semakin kuat antara pemerintah, media massa, dan dunia pendidikan dalam meningkatkan kapasitas kehumasan sekolah serta memperluas penyebarluasan informasi publik yang positif. “Kolaborasi menjadi kunci. Pemerintah, media, dan sekolah harus saling mendukung untuk membangun ekosistem informasi yang sehat. Ketika komunikasi publik berjalan dengan baik, kepercayaan masyarakat terhadap dunia pendidikan juga akan semakin meningkat,” pungkasnya. Sementara itu, Kepala Dinas Pendidikan Provinsi Jawa Timur Dr. Aries Agung Paewai, S.STP., M.M. mendorong setiap sekolah untuk memperkuat strategi branding melalui pengelolaan media sosial yang profesional, kreatif, dan adaptif terhadap perkembangan teknologi. Menurutnya, setiap sekolah memiliki banyak prestasi dan kisah inspiratif yang layak dipublikasikan sehingga dapat memperkuat citra pendidikan Jawa Timur. Media Talkshow ini menghadirkan praktisi media dan komunikasi sebagai narasumber yang membahas strategi membangun citra sekolah, pengelolaan kehumasan, penyusunan konten digital yang efektif, hingga pemanfaatan media sosial sebagai sarana komunikasi publik. Diharapkan, kegiatan ini mampu meningkatkan kapasitas humas sekolah dalam membangun reputasi lembaga yang kredibel, adaptif, dan dipercaya masyarakat. “Penguatan kapasitas kehumasan sekolah dan literasi digital merupakan bagian dari upaya membangun sumber daya manusia unggul yang akan menjadi fondasi terwujudnya kawasan Malang Raya Megapolitan serta pengembangan Jawa Timur bagian selatan sebagai pusat pertumbuhan ekonomi baru. Karena itu, budaya komunikasi yang positif, etis, dan bertanggung jawab harus menjadi karakter bersama seluruh ekosistem pendidikan.” tutup Asep. Tags: Asep Kusdinar Bakorwil III Bakorwil Malang",positive,0.4603744447231293
seputar_malang,Kepala Bakorwil Malang: Inovasi BBIB Singosari Jadi Kunci Percepatan Swasembada Daging Nasional,https://seputarmalang.com/lokasi/jawa-timur/kepala-bakorwil-malang-inovasi-bbib-singosari-jadi-kunci-percepatan-swasembada-daging-nasional/2904/,2026-06-29T00:00:00+00:00,"Malang, SeputarMalang.Com – Kepala Badan Koordinasi Wilayah (Bakorwil) III Malang, Asep Kusdinar, menegaskan bahwa inovasi yang dikembangkan Balai Besar Inseminasi Buatan (BBIB) Singosari merupakan salah satu kunci strategis dalam mempercepat terwujudnya swasembada daging nasional sekaligus meningkatkan daya saing sektor peternakan Indonesia. Hal tersebut disampaikan Asep Kusdinar usai mendampingi Gubernur Jawa Timur Khofifah Indar Parawansa dalam kunjungan kerja ke BBIB Singosari, Kabupaten Malang, Minggu (28/6/2026). Dalam kunjungan tersebut, Gubernur Jawa Timur meninjau berbagai fasilitas produksi semen beku ternak unggul, termasuk Belgian Blue, Wagyu, Limousin, Simmental, Angus, Brahman, Sapi Bali, Sapi Madura, Peranakan Ongole, hingga Friesian Holstein. Menurut Asep, keberhasilan BBIB Singosari mengembangkan dan memproduksi semen beku berbagai rumpun ternak unggul menunjukkan bahwa Indonesia telah memiliki kapasitas teknologi reproduksi peternakan yang mampu bersaing di tingkat internasional. “BBIB Singosari merupakan aset strategis bangsa yang harus terus kita optimalkan. Inovasi yang dihasilkan tidak hanya meningkatkan kualitas genetik ternak, tetapi juga menjadi fondasi penting dalam mempercepat pencapaian swasembada daging nasional,” ujar Asep. Ia mengatakan, Pemerintah Provinsi Jawa Timur melalui Bakorwil Malang siap memperkuat koordinasi lintas sektor dan lintas daerah agar pemanfaatan teknologi inseminasi buatan semakin luas, terutama di wilayah Malang Raya dan kawasan selatan Jawa Timur yang memiliki potensi besar dalam pengembangan peternakan. Menurutnya, peran Bakorwil tidak hanya sebagai koordinator pembangunan wilayah, tetapi juga menjadi penghubung antara pemerintah pusat, pemerintah provinsi, pemerintah kabupaten/kota, dunia usaha, akademisi, hingga kelompok peternak agar berbagai inovasi dapat diimplementasikan secara optimal. “Kami ingin memastikan bahwa inovasi yang lahir di BBIB Singosari tidak berhenti di laboratorium atau balai penelitian, tetapi benar-benar sampai kepada para peternak sehingga mampu meningkatkan produktivitas, kualitas ternak, serta kesejahteraan masyarakat,” tegasnya. Asep juga mengapresiasi capaian BBIB Singosari yang hingga semester pertama tahun 2026 telah memproduksi 895.559 dosis semen beku dengan stok mencapai sekitar 4,7 juta dosis. Selain mampu memenuhi sekitar 70 persen kebutuhan nasional, BBIB Singosari juga telah mengekspor lebih dari 35 ribu dosis semen beku ke berbagai negara. Menurutnya, capaian tersebut membuktikan bahwa Jawa Timur memiliki peran strategis sebagai pusat pengembangan teknologi peternakan nasional. “Ini menjadi kebanggaan sekaligus tanggung jawab bagi Jawa Timur. Ke depan kita harus semakin memperkuat kolaborasi agar inovasi ini mampu mempercepat peningkatan populasi dan kualitas ternak di seluruh daerah,” katanya. Lebih lanjut, Asep mendukung optimisme Gubernur Jawa Timur bahwa Indonesia memiliki peluang besar mewujudkan swasembada daging dalam tiga tahun ke depan apabila seluruh daerah memperkuat sinergi melalui optimalisasi program inseminasi buatan, peningkatan kualitas bibit ternak, serta pendampingan yang berkelanjutan kepada peternak. “Kunci keberhasilan swasembada daging adalah kolaborasi. Ketika pemerintah pusat, pemerintah daerah, lembaga riset, dan peternak bergerak bersama, saya optimistis cita-cita tersebut dapat diwujudkan. Bakorwil Malang siap menjadi bagian dari penguatan sinergi tersebut,” pungkasnya. Kunjungan Gubernur Jawa Timur ke BBIB Singosari juga menjadi bentuk dukungan Pemerintah Provinsi Jawa Timur terhadap pengembangan teknologi peternakan sebagai salah satu pilar ketahanan pangan daerah sekaligus penguatan ekonomi berbasis sektor agribisnis. Tags: Asep Kusdinar Bakorwil III Bakorwil Malang BBIB Singosari",neutral,0.5153861045837402
seputar_malang,"Berdiskusi dengan Ketua PWI Jatim, Kepala Bakorwil Malang Ajak Perkuat Narasi Pengembangan Potensi Selatan Jatim Menuju Malang Megapolitan",https://seputarmalang.com/pelayanan-publik/berdiskusi-dengan-ketua-pwi-jatim-kepala-bakorwil-malang-ajak-perkuat-narasi-pengembangan-potensi-selatan-jatim-menuju-malang-megapolitan/2900/,2026-06-26T00:00:00+00:00,"SURABAYA, 25 JUNI 2026 – Kepala Badan Koordinasi Wilayah (Bakorwil) Malang Asep Kusdinar melakukan diskusi bersama Ketua Persatuan Wartawan Indonesia (PWI) Jawa Timur Lutfil Hakim di Kantor PWI Jawa Timur, Jalan Taman Apsari Surabaya, Kamis (25/6). Pertemuan tersebut membahas berbagai potensi strategis kawasan Jawa Timur bagian selatan sekaligus pentingnya membangun narasi bersama dalam mendorong percepatan pembangunan menuju kawasan Malang Megapolitan. Dalam diskusi yang berlangsung hangat tersebut, Asep Kusdinar menegaskan bahwa wilayah kerja Bakorwil Malang memiliki karakteristik yang sangat beragam, mulai dari kawasan perkotaan, pegunungan, pertanian, hingga wilayah pesisir yang memiliki potensi besar untuk dikembangkan secara terpadu. Menurutnya, setiap daerah di kawasan Jawa Timur bagian selatan memiliki habit, karakter sosial, budaya, serta keunggulan ekonomi yang berbeda-beda sehingga memerlukan pendekatan pembangunan yang disesuaikan dengan karakteristik masing-masing wilayah. “Setiap daerah memiliki kekhasan dan karakter yang menjadi kekuatan pembangunan. Karena itu, pengembangan kawasan Jawa Timur bagian selatan harus dibangun berdasarkan potensi lokal sehingga mampu tumbuh secara berkelanjutan dan memberikan kesejahteraan bagi masyarakat,” ujar Asep. Ia menjelaskan, konsep Malang Megapolitan tidak hanya dimaknai sebagai pengembangan kawasan perkotaan semata, tetapi juga sebagai upaya membangun konektivitas antardaerah, memperkuat pusat-pusat pertumbuhan ekonomi baru, meningkatkan daya saing wilayah, sekaligus mengoptimalkan potensi pariwisata, pertanian, industri kreatif, pendidikan, dan investasi. Menurut Asep, pembangunan kawasan selatan Jawa Timur membutuhkan kolaborasi seluruh pemangku kepentingan, termasuk media massa, agar berbagai potensi yang dimiliki semakin dikenal masyarakat luas maupun investor. “Media memiliki peran strategis dalam membangun optimisme sekaligus memperkenalkan potensi-potensi besar yang dimiliki Selatan Jawa Timur. Narasi pembangunan yang positif akan menjadi energi bersama dalam mempercepat kemajuan kawasan,” katanya. Ia menambahkan, pembangunan tidak hanya membutuhkan infrastruktur fisik, tetapi juga penguatan komunikasi publik agar masyarakat memahami arah pembangunan dan ikut terlibat dalam prosesnya. Sementara itu, Ketua PWI Jawa Timur Lutfil Hakim menyambut baik gagasan pengembangan kawasan Malang Megapolitan sebagai salah satu strategi memperkuat pertumbuhan ekonomi Jawa Timur. Menurutnya, media memiliki tanggung jawab untuk menghadirkan informasi yang objektif, edukatif, sekaligus mampu membangun optimisme publik terhadap berbagai agenda pembangunan daerah. “Kami siap menjadi mitra strategis pemerintah dalam menyampaikan informasi pembangunan secara profesional dan berimbang. Potensi Selatan Jawa Timur sangat besar dan perlu terus diperkenalkan kepada masyarakat luas melalui pemberitaan yang berkualitas,” ujarnya. Lutfil juga menilai, kolaborasi antara pemerintah dan media merupakan bagian penting dalam membangun ekosistem komunikasi publik yang sehat sehingga berbagai potensi daerah dapat terpublikasikan secara lebih luas dan memberikan dampak positif bagi pembangunan. Diskusi tersebut diharapkan menjadi awal penguatan sinergi antara Bakorwil Malang dan insan pers dalam mengawal pembangunan kawasan Jawa Timur bagian selatan, sekaligus memperkuat posisi Malang Raya sebagai salah satu pusat pertumbuhan ekonomi baru melalui konsep Malang Megapolitan yang berdaya saing, inklusif, dan berkelanjutan. Tags: Bakorwil III Malang Megapolitan PWI Jatim",neutral,0.841568112373352
times_indonesia,DTPHP Kabupaten Malang: Belum Ada Bukti Liburnya MBG Sebabkan Harga Sayur Turun,https://timesindonesia.co.id/ekonomi/597079/dtphp-kabupaten-malang-belum-ada-bukti-liburnya-mbg-sebabkan-harga-sayur-turun,2026-07-01T00:00:00+00:00,"MALANG – Penurunan harga sejumlah komoditas sayuran di Kabupaten Malang dalam dua pekan terakhir memunculkan pertanyaan di tengah masyarakat. Salah satu dugaan yang berkembang ialah menurunnya permintaan akibat Program Makan Bergizi Gratis (MBG ) yang dihentikan sementara selama masa libur sekolah. Benarkah demikian? Berdasarkan data Unit Pelaksana Teknis (UPT) Sub Terminal Agribisnis (STA) Mantung Pujon milik Dinas Tanaman Pangan, Hortikultura, dan Perkebunan (DTPHP) Kabupaten Malang, memang terjadi penurunan harga pada sejumlah komoditas dibandingkan saat dapur MBG masih beroperasi. STA Mantung Pujon merupakan salah satu acuan harga grosir utama komoditas hortikultura di Kabupaten Malang. Sebagai informasi, Program MBG diliburkan mulai Senin (22/6/2026) hingga 13 Juli 2026. Kebijakan tersebut diambil Badan Gizi Nasional (BGN) seiring masa libur sekolah sekaligus untuk pelaksanaan audit operasional dapur serta penataan data penerima manfaat. Dengan demikian, Kamis (18/6/2026) menjadi salah satu hari terakhir Satuan Pelayanan Pemenuhan Gizi (SPPG ) berbelanja bahan pangan untuk dimasak pada Jumat (19/6/2026), sebelum program dihentikan sementara. Jika membandingkan harga grosir di STA Mantung Pujon pada 18 Juni dan 1 Juli 2026, sejumlah komoditas mengalami penurunan cukup signifikan. Berikut perbandingannya: Andewi turun dari Rp3.000 menjadi Rp1.000 per kilogram. Bunga kol turun dari Rp12.000 menjadi Rp4.000 per kilogram. Kubis lokal turun dari Rp6.500 menjadi Rp3.500 per kilogram. Sawi putih turun dari Rp3.500 menjadi Rp1.500 per kilogram. Tomat sayur turun dari Rp6.000 menjadi Rp3.000 per kilogram. Tomat buah turun dari Rp8.000 menjadi Rp4.000 per kilogram. Brokoli turun dari Rp15.000 menjadi Rp8.000 per kilogram. Cabai besar turun dari Rp22.000 menjadi Rp14.000 per kilogram. Cabai keriting turun dari Rp25.000 menjadi Rp18.000 per kilogram. Cabai rawit turun dari Rp45.000 menjadi Rp30.000 per kilogram. Bawang prei layur turun dari Rp12.000 menjadi Rp8.000 per kilogram. Sementara itu, beberapa komoditas hanya mengalami perubahan tipis. Kentang Pujon, misalnya, turun dari Rp9.000 menjadi Rp8.000 per kilogram, sedangkan bawang putih lokal tetap berada di kisaran Rp36.000 per kilogram. Fenomena tersebut memunculkan dugaan bahwa berkurangnya kebutuhan dapur MBG menyebabkan permintaan sayuran ikut menurun sehingga harga di tingkat grosir terkoreksi. Namun, Kepala DTPHP Kabupaten Malang, Avicenna M. Saniputera, menegaskan hingga saat ini belum ada bukti empiris yang dapat memastikan adanya hubungan langsung antara penurunan harga sayuran dengan penghentian sementara Program MBG. ""Kalau secara empiris, apakah itu berkaitan langsung antara MBG yang libur karena libur anak sekolah ini? Saya juga belum bisa membuktikan itu,"" ujar Avicenna, Rabu (1/7/2026). Meski demikian, Avicenna mengaku menerima sejumlah laporan mengenai fenomena serupa dari berbagai daerah. Ia juga memastikan penurunan harga tersebut bukan disebabkan lonjakan produksi sayuran di Kabupaten Malang. Menurutnya, produksi hortikultura masih berada dalam kondisi normal. ""Kalau produksi normal sekarang. Ya kalau ada naik turunnya sedikit itu wajar, tapi tidak signifikan terhadap harga. Sehingga tidak berkaitan dengan jumlah produksi saat SPPG beroperasi memproduksi MBG,"" jelasnya. Hingga Juni 2026, Kabupaten Malang memiliki 228 Satuan Pelayanan Pemenuhan Gizi (SPPG) yang melayani 543.086 penerima manfaat di 33 kecamatan. Dengan jumlah dapur yang cukup besar, kebutuhan bahan pangan, termasuk komoditas sayuran, memang relatif tinggi. Meski data STA Mantung Pujon menunjukkan penurunan harga sejumlah komoditas setelah Program MBG diliburkan, DTPHP Kabupaten Malang menegaskan belum terdapat kajian maupun bukti empiris yang menyimpulkan bahwa penurunan harga tersebut merupakan dampak langsung dari penghentian sementara Program Makan Bergizi Gratis.(*)",neutral,0.5387918949127197
times_indonesia,"Harga Sayur di Kabupaten Malang Turun Drastis, Ada Kaitan dengan Libur Program MBG?",https://timesindonesia.co.id/ekonomi/597037/harga-sayur-di-kabupaten-malang-turun-drastis-ada-kaitan-dengan-libur-program-mbg,2026-07-01T00:00:00+00:00,"MALANG – Harga sejumlah sayuran di Kabupaten Malang mengalami penurunan cukup signifikan dalam sepekan terakhir. Kondisi tersebut dirasakan hingga tingkat pedagang eceran. Publik menduga bahwa turunnya harga berkaitan dengan dihentikannya sementara Program Makan Bergizi Gratis (MBG) selama masa libur sekolah. Pantauan di Pasar Krebet, Bululawang, Kabupaten Malang, Rabu (1/7/2026), harga satu ikat sawi yang sebelumnya dijual sekitar Rp2 ribu kini turun menjadi Rp1 ribu per ikat. Penurunan harga juga terjadi pada komoditas lain seperti kangkung, bayam, dan sejumlah sayuran hijau. Salah seorang pedagang sayur, Muslimin, mengatakan harga sayuran mulai turun sejak sekitar satu minggu terakhir. Menurutnya, kondisi tersebut justru berdampak positif terhadap daya beli masyarakat. ""Karena murah, ya lebih cepat habis, biasanya kalo sudah siang 2 ribu bahkan bisa dapat 3 ikat,"" ujarnya. Meski demikian, ia menilai kondisi ini tidak sepenuhnya menguntungkan. Jika pedagang diuntungkan karena penjualan lebih cepat, petani justru berpotensi menerima harga jual yang lebih rendah. ""Kalau petani yang nanam bisa jadi pusing mas, kalau harganya murah kan tanaman mereka juga dibeli murah oleh tengkulak,"" katanya. Menanggapi fenomena tersebut, Kepala Dinas Tanaman Pangan, Hortikultura, dan Perkebunan (DTPHP) Kabupaten Malang, Avicenna M. Saniputera, membenarkan bahwa harga sayuran di pasaran memang sedang mengalami penurunan. Saat ditanya apakah benar penurunan harga ini dilatarbelakangi oleh dengan liburnya program MBG, dia sendiri belum dapat memastikan hal tersebut. ""Kalau secara empiris, apakah itu berkaitan langsung antara MBG yang libur karena libur anak sekolah ini? Saya juga belum bisa membuktikan itu,"" kata Avicenna kepada TIMES Indonesia. Menurutnya, pengurusan harga ini memang terjadi di berbagai wilayah di Indonesia. Ia mengakui telah menerima sejumlah laporan serupa dan juga membaca pemberitaan mengenai keluhan pedagang di berbagai daerah. ""Karena beberapa laporan dari teman-teman juga seperti itu. Saya baca di media juga sih, banyak keluhan pedagang, terutama beberapa lokasi itu di luar daerah. Karena harga pada turun. Nah ini diindikasikan akibat MBG yang sedang libur,"" ujarnya. Meski demikian, Avicenna menegaskan bahwa penurunan harga tidak disebabkan oleh lonjakan produksi sayuran selama dapur MBG beroperasi. Menurutnya, produksi komoditas hortikultura di Kabupaten Malang masih berada pada kondisi normal sehingga belum ditemukan indikasi kelebihan pasokan akibat berhentinya sementara penyerapan untuk kebutuhan MBG. ""Kalau produksi normal sekarang. Ya kalau ada naik turunnya sedikit itu wajar, tapi tidak signifikan terhadap harga. Sehingga tidak berkaitan dengan jumlah produksi saat SPPG beroperasi memproduksi MBG,"" jelasnya. Sebagai informasi, hingga Juni 2026 terdapat 228 Satuan Pelayanan Pemenuhan Gizi (SPPG) yang telah beroperasi di Kabupaten Malang. Program tersebut melayani sekitar 543.086 penerima manfaat yang tersebar di 33 kecamatan. Sementara itu, Badan Gizi Nasional (BGN) menghentikan sementara pelaksanaan Program MBG selama masa libur sekolah, yakni mulai 22 Juni hingga 13 Juli 2026. Kebijakan tersebut diambil untuk melakukan audit operasional dapur MBG di seluruh Indonesia sekaligus memperbarui data penerima manfaat agar pelaksanaan program berjalan lebih tepat sasaran. Meski muncul dugaan adanya pengaruh penghentian sementara MBG terhadap harga sayuran, Pemerintah Kabupaten Malang menegaskan hingga saat ini belum terdapat bukti empiris yang menunjukkan hubungan langsung antara kedua kondisi tersebut. (*)",negative,0.5121265053749084
malangposco,"Atap Bangunan SMKN 1 Ampelgading Ambruk, Tiga Ruang Kelas Rusak",https://malangposcomedia.id/atap-bangunan-smkn-1-ampelgading-ambruk-tiga-ruang-kelas-rusak/,2026-03-29T00:00:00+00:00,"MALANG POSCO MEDIA, MALANG – Atap bangunan SMKN 1 Ampelgading, Desa Tirtomarto, Kecamatan Ampelgading, Kabupaten Malang dilaporkan ambruk, Minggu (29/3). Tiga ruang kelas mengalami kerusakan setelah rangka dan genteng runtuh. Kabid Kedaruratan dan Logistik (KL) BPBD Kabupaten Malang Sadono Irawan mengungkapkan, pihaknya telah melakukan asesmen didampingi dewan guru serta Polsek Ampelgading dan perangkat desa setempat. Sadono menjelaskan, insiden tersebut bermula dari kondisi bangunan yang mulai menunjukkan tanda-tanda kerusakan sejak Sabtu malam (28/3). “Hari Sabtu sekitar pukul 22.30 WIB penjaga sekolah melihat genteng jatuh satu per satu. Selang beberapa waktu, tiba-tiba genteng ambruk secara cepat,” ujar Sadono, Minggu (29/3). Beruntung, tidak ada korban jiwa dalam kejadian tersebut. Namun hasil pendataan BPBD Kabupaten Malang, kerugian materiil diperkirakan mencapai Rp 120 juta. “Tiga ruang kelas SMK Negeri 1 Ampelgading mengalami kerusakan akibat tertimpa rangka dan genteng yang ambruk,” ungkap Sadono. Belum diketahui secara pasti penyebab atap bangunan sekolah tiba-tiba ambruk. Sejauh ini, pihak sekolah telah berkoordinasi dengan dinas pendidikan untuk langkah pendataan lebih lanjut guna perbaikan. (den/jon)",neutral,0.49525386095046997
